,timestamp,gen,capacity,forecast_da,forecast_rt
3235,2024-07-13 19:00,421.0948771,84088.4,404.6991966,386.592894
3236,2024-07-13 20:00,15.883717,84088.4,33.53264981,37.25990408
3237,2024-07-13 21:00,0,84088.4,0,0
3238,2024-07-13 22:00,0,84088.4,0,0
3239,2024-07-13 23:00,0,84088.4,0,0
3240,2024-07-14 0:00,0,84088.4,0,0
3241,2024-07-14 1:00,0,84088.4,0,0
3242,2024-07-14 2:00,0,84088.4,0,0
3243,2024-07-14 3:00,0,84088.4,0,0
3244,2024-07-14 4:00,0,84088.4,0,0
3245,2024-07-14 5:00,16.16687365,84088.4,0,0
3246,2024-07-14 6:00,274.001591,84088.4,0,0
3247,2024-07-14 7:00,1128.54145,84088.4,1728.457905,1317.033891
3248,2024-07-14 8:00,2415.855,84088.4,2958.246253,2531.040546
3249,2024-07-14 9:00,4585.892,84088.4,4545.000863,4393.748217
3250,2024-07-14 10:00,5760.1064,84088.4,5967.594311,5933.861634
3251,2024-07-14 11:00,6033.861,84088.4,6781.969649,6298.069137
3252,2024-07-14 12:00,6019.959,84088.4,6859.504185,6056.470715
3253,2024-07-14 13:00,5809.841,84088.4,6814.912538,6074.293384
3254,2024-07-14 14:00,4710.73297,84088.4,6407.390033,5129.816683
3255,2024-07-14 15:00,3811.41493,84088.4,5786.791624,4127.513966
3256,2024-07-14 16:00,3925.24953,84088.4,4231.468376,3741.736682
3257,2024-07-14 17:00,2567.51567,84088.4,2654.037179,2512.99822
3258,2024-07-14 18:00,1140.15167,84088.4,1217.17165,1135.487791
3259,2024-07-14 19:00,359.73467,84088.4,225.6004212,309.0464541
3260,2024-07-14 20:00,13.428,84088.4,10.43819458,23.97536423
3261,2024-07-14 21:00,0,84088.4,0,0
3262,2024-07-14 22:00,0,84088.4,0,0
3263,2024-07-14 23:00,0,84088.4,0,0
3264,2024-07-15 0:00,0,84088.4,0,0
3265,2024-07-15 1:00,0,84088.4,0,0
3266,2024-07-15 2:00,0,84088.4,0,0
3267,2024-07-15 3:00,0,84088.4,0,0
3268,2024-07-15 4:00,0,84088.4,0,0
3269,2024-07-15 5:00,25.42750865,84088.4,0,0
3270,2024-07-15 6:00,588.159591,84088.4,0,0
3271,2024-07-15 7:00,1962.82765,84088.4,1651.231852,1819.622922
3272,2024-07-15 8:00,3771.4754,84088.4,2778.103869,3549.553389
3273,2024-07-15 9:00,5972.9379,84088.4,4272.196168,5498.307851
3274,2024-07-15 10:00,8484.4697,84088.4,5555.139045,7725.478084
3275,2024-07-15 11:00,8068.9314,84088.4,5915.895536,8140.452294
3276,2024-07-15 12:00,6368.2163,84088.4,6295.261775,6835.039144
3277,2024-07-15 13:00,6967.0853,84088.4,6251.943227,6676.966815
3278,2024-07-15 14:00,6954.44437,84088.4,6464.434907,6942.033399
3279,2024-07-15 15:00,5487.06033,84088.4,5634.389415,5514.726241
3280,2024-07-15 16:00,4591.65233,84088.4,4311.87274,4471.073672
3281,2024-07-15 17:00,3379.07967,84088.4,2742.902828,3158.750714
3282,2024-07-15 18:00,1460.27967,84088.4,1241.640197,1395.862471
3283,2024-07-15 19:00,379.43867,84088.4,229.4188357,340.5649933
3284,2024-07-15 20:00,12.715,84088.4,-12.54349044,15.30410196
3285,2024-07-15 21:00,0,84088.4,0,0
3286,2024-07-15 22:00,0,84088.4,0,0
3287,2024-07-15 23:00,0,84088.4,0,0
3288,2024-07-16 0:00,0,84088.4,0,0
3289,2024-07-16 1:00,0,84088.4,0,0
3290,2024-07-16 2:00,0,84088.4,0,0
3291,2024-07-16 3:00,0,84088.4,0,0
3292,2024-07-16 4:00,0,84088.4,0,0
3293,2024-07-16 5:00,26.71679435,84088.4,0,0
3294,2024-07-16 6:00,448.280591,84088.4,0,0
3295,2024-07-16 7:00,1608.58415,84088.4,1765.653494,1661.79439
3296,2024-07-16 8:00,3326.8634,84088.4,2903.345148,3156.406303
3297,2024-07-16 9:00,5720.8632,84088.4,4211.705829,5135.571733
3298,2024-07-16 10:00,7927.7146,84088.4,5413.347182,7413.83381
3299,2024-07-16 11:00,6593.355,84088.4,5860.194232,6933.705117
3300,2024-07-16 12:00,5554.108,84088.4,6161.620059,6203.720655
3301,2024-07-16 13:00,4614.9564,84088.4,5543.436183,4821.166689
3302,2024-07-16 14:00,4074.69037,84088.4,4571.821814,4196.699082
3303,2024-07-16 15:00,2455.30333,84088.4,3738.724346,2754.718219
3304,2024-07-16 16:00,1480.10533,84088.4,2494.394949,1605.789242
3305,2024-07-16 17:00,984.67667,84088.4,1496.994824,1031.885358
3306,2024-07-16 18:00,499.73867,84088.4,603.6258822,502.372748
3307,2024-07-16 19:00,111.3579557,84088.4,95.70522212,127.5677496
3308,2024-07-16 20:00,4.0139786,84088.4,38.07835812,3.083205256
3309,2024-07-16 21:00,0,84088.4,0,0
3310,2024-07-16 22:00,0,84088.4,0,0
3311,2024-07-16 23:00,0,84088.4,0,0
3312,2024-07-17 0:00,0,84088.4,0,0
3313,2024-07-17 1:00,0,84088.4,0,0
3314,2024-07-17 2:00,0,84088.4,0,0
3315,2024-07-17 3:00,0,84088.4,0,0
3316,2024-07-17 4:00,0,84088.4,0,0
3317,2024-07-17 5:00,11.26144283,84088.4,0,0
3318,2024-07-17 6:00,266.5959638,84088.4,0,0
3319,2024-07-17 7:00,1038.69345,84088.4,1567.261996,1180.564953
3320,2024-07-17 8:00,2226.651,84088.4,2980.115428,2257.578442
3321,2024-07-17 9:00,3575.9589,84088.4,4333.818746,3733.933618
3322,2024-07-17 10:00,4935.9612,84088.4,5964.541981,4805.691226
3323,2024-07-17 11:00,7065.9,84088.4,7035.28368,6977.186838
3324,2024-07-17 12:00,7511.8557,84088.4,7397.344196,7152.508953
3325,2024-07-17 13:00,8295.793,84088.4,6950.234054,8000.126831
3326,2024-07-17 14:00,7143.14917,84088.4,5659.213397,6956.273129
3327,2024-07-17 15:00,5818.69023,84088.4,4410.520286,5510.830843
3328,2024-07-17 16:00,4046.63593,84088.4,3306.976204,3973.847007
3329,2024-07-17 17:00,2922.82147,84088.4,1910.885364,2613.865494
3330,2024-07-17 18:00,1176.46467,84088.4,937.9725619,1152.548498
3331,2024-07-17 19:00,297.65067,84088.4,179.9155902,270.3546063
3332,2024-07-17 20:00,7.6733333,84088.4,10.13012757,23.34523922
3333,2024-07-17 21:00,0,84088.4,0,0
3334,2024-07-17 22:00,0,84088.4,0,0
3335,2024-07-17 23:00,0,84088.4,0,0
3336,2024-07-18 0:00,0,84088.4,0,0
3337,2024-07-18 1:00,0,84088.4,0,0
3338,2024-07-18 2:00,0,84088.4,0,0
3339,2024-07-18 3:00,0,84088.4,0,0
3340,2024-07-18 4:00,0,84088.4,0,0
3341,2024-07-18 5:00,13.85192378,84088.4,0,0
3342,2024-07-18 6:00,383.6314113,84088.4,0,0
3343,2024-07-18 7:00,1257.97445,84088.4,1160.801597,1282.406632
3344,2024-07-18 8:00,2643.473,84088.4,2108.056758,2420.580167
3345,2024-07-18 9:00,4439.0799,84088.4,3139.802979,4150.869752
3346,2024-07-18 10:00,3985.6947,84088.4,3657.706058,4542.290221
3347,2024-07-18 11:00,2814.053,84088.4,3903.404061,3229.099388
3348,2024-07-18 12:00,2964.629,84088.4,3922.650128,3156.632646
3349,2024-07-18 13:00,2797.499,84088.4,3445.453786,3070.479006
3350,2024-07-18 14:00,2398.34007,84088.4,2807.705129,2478.767796
3351,2024-07-18 15:00,2665.69703,84088.4,2480.172376,2512.75443
3352,2024-07-18 16:00,2689.07333,84088.4,1988.149873,2416.023079
3353,2024-07-18 17:00,2185.35867,84088.4,1316.314642,1852.679374
3354,2024-07-18 18:00,1182.37567,84088.4,768.601547,1022.270232
3355,2024-07-18 19:00,313.384956,84088.4,108.6510748,237.7992492
3356,2024-07-18 20:00,11.938,84088.4,4.662854528,1.389782255
3357,2024-07-18 21:00,0,84088.4,0,0
3358,2024-07-18 22:00,0,84088.4,0,0
3359,2024-07-18 23:00,0,84088.4,0,0
3360,2024-07-19 0:00,0,84088.4,0,0
3361,2024-07-19 1:00,0,84088.4,0,0
3362,2024-07-19 2:00,0,84088.4,0,0
3363,2024-07-19 3:00,0,84088.4,0,0
3364,2024-07-19 4:00,0,84088.4,0,0
3365,2024-07-19 5:00,13.52479435,84088.4,0,0
3366,2024-07-19 6:00,462.805591,84088.4,0,0
3367,2024-07-19 7:00,1347.36845,84088.4,1587.845407,1485.905685
3368,2024-07-19 8:00,3337.047,84088.4,2766.511468,3055.498243
3369,2024-07-19 9:00,5631.508772,84088.4,4153.505489,5179.691219
3370,2024-07-19 10:00,7107.9106,84088.4,5335.780914,6824.294339
3371,2024-07-19 11:00,6526.0363,84088.4,6145.868027,7060.834759
3372,2024-07-19 12:00,5845.2016,84088.4,6780.626362,6442.789103
3373,2024-07-19 13:00,6851.4522,84088.4,6314.822647,6557.144454
3374,2024-07-19 14:00,8316.42137,84088.4,5327.964645,7548.742473
3375,2024-07-19 15:00,6945.45573,84088.4,5547.312109,6732.6456
3376,2024-07-19 16:00,6213.09873,84088.4,4877.576076,5685.748632
3377,2024-07-19 17:00,4835.82909,84088.4,3236.621116,4450.938247
3378,2024-07-19 18:00,2236.33227,84088.4,1430.1301,1930.304873
3379,2024-07-19 19:00,441.97267,84088.4,206.0502321,382.5033992
3380,2024-07-19 20:00,16.185,84088.4,1.72624713,31.12673059
3381,2024-07-19 21:00,0,84088.4,0,0
3382,2024-07-19 22:00,0,84088.4,0,0
3383,2024-07-19 23:00,0,84088.4,0,0
3384,2024-07-20 0:00,0,84088.4,0,0
3385,2024-07-20 1:00,0,84088.4,0,0
3386,2024-07-20 2:00,0,84088.4,0,0
3387,2024-07-20 3:00,0,84088.4,0,0
3388,2024-07-20 4:00,0,84088.4,0,0
3389,2024-07-20 5:00,33.99379465,84088.4,0,0
3390,2024-07-20 6:00,739.918591,84088.4,0,0
3391,2024-07-20 7:00,2407.26745,84088.4,1772.236498,2213.518038
3392,2024-07-20 8:00,4783.756,84088.4,3180.93355,4367.204493
3393,2024-07-20 9:00,6807.1139,84088.4,4624.89749,6568.191962
3394,2024-07-20 10:00,6056.2787,84088.4,5714.610407,6559.010129
3395,2024-07-20 11:00,3708.06,84088.4,6370.143895,4417.346459
3396,2024-07-20 12:00,3871.4694,84088.4,6923.428964,4092.058229
3397,2024-07-20 13:00,7154.49,84088.4,6962.413305,6253.312629
3398,2024-07-20 14:00,9680.52727,84088.4,5986.656637,8098.961986
3399,2024-07-20 15:00,9654.82163,84088.4,4764.02443,8365.363092
3400,2024-07-20 16:00,7533.31654,84088.4,3678.080969,6487.271953
3401,2024-07-20 17:00,4409.66447,84088.4,2179.570127,3785.453964
3402,2024-07-20 18:00,1751.73137,84088.4,876.8829518,1493.39881
3403,2024-07-20 19:00,292.73367,84088.4,-28.17400285,247.9717814
3404,2024-07-20 20:00,6.3016452,84088.4,-144.0366643,-10.02718024
3405,2024-07-20 21:00,0,84088.4,0,0
3406,2024-07-20 22:00,0,84088.4,0,0
3407,2024-07-20 23:00,0,84088.4,0,0
3408,2024-07-21 0:00,0,84088.4,0,0
3409,2024-07-21 1:00,0,84088.4,0,0
3410,2024-07-21 2:00,0,84088.4,0,0
3411,2024-07-21 3:00,0,84088.4,0,0
3412,2024-07-21 4:00,0,84088.4,0,0
3413,2024-07-21 5:00,67.59043545,84088.4,0,0
3414,2024-07-21 6:00,470.722591,84088.4,0,0
3415,2024-07-21 7:00,1434.72185,84088.4,1630.015972,1510.651118
3416,2024-07-21 8:00,4266.2372,82676.82,3156.964025,3825.641163
3417,2024-07-21 9:00,7754.7776,83025.075,4802.829509,6974.320358
3418,2024-07-21 10:00,10720.9637,84088.4,6892.025653,9446.157544
3419,2024-07-21 11:00,11892.1298,84088.4,8151.322325,11114.19973
3420,2024-07-21 12:00,11411.2104,84088.4,8790.333976,10787.12828
3421,2024-07-21 13:00,11109.0303,84088.4,9113.049551,10565.53258
3422,2024-07-21 14:00,10843.23537,84088.4,8565.611472,10024.82877
3423,2024-07-21 15:00,10035.04433,84088.4,7619.956686,9204.284579
3424,2024-07-21 16:00,8155.39273,84088.4,5866.325135,7378.875609
3425,2024-07-21 17:00,5179.01027,84088.4,3761.710319,4728.186892
3426,2024-07-21 18:00,2100.60867,84088.4,1585.98843,1931.327579
3427,2024-07-21 19:00,404.73767,84088.4,205.1573356,373.3940151
3428,2024-07-21 20:00,9.536,84088.4,-82.31863345,17.53475136
3429,2024-07-21 21:00,0,84088.4,0,0
3430,2024-07-21 22:00,0,84088.4,0,0
3431,2024-07-21 23:00,0,84088.4,0,0
3432,2024-07-22 0:00,0,84088.4,0,0
3433,2024-07-22 1:00,0,84088.4,0,0
3434,2024-07-22 2:00,0,84088.4,0,0
3435,2024-07-22 3:00,0,84088.4,0,0
3436,2024-07-22 4:00,0,84088.4,0,0
3437,2024-07-22 5:00,36.81248266,84088.4,0,0
3438,2024-07-22 6:00,761.699191,84088.4,0,0
3439,2024-07-22 7:00,3161.96015,84088.4,2001.613317,2775.981762
3440,2024-07-22 8:00,5937.7468,84088.4,3984.147208,5423.627566
3441,2024-07-22 9:00,7976.85386,84088.4,6192.99009,7682.445593
3442,2024-07-22 10:00,9317.45674,84088.4,8429.957521,9286.968553
3443,2024-07-22 11:00,10871.912,84088.4,9889.169403,10440.81795
3444,2024-07-22 12:00,11025.5366,84088.4,10067.26237,11160.73412
3445,2024-07-22 13:00,10225.849,84088.4,10522.37733,10790.7218
3446,2024-07-22 14:00,9295.93237,84088.4,10076.44759,9802.647834
3447,2024-07-22 15:00,7683.27653,84088.4,8591.095941,8049.932062
3448,2024-07-22 16:00,5588.88683,84088.4,5976.317419,5818.086015
3449,2024-07-22 17:00,3611.68807,84088.4,3702.535598,3624.724717
3450,2024-07-22 18:00,1437.91567,84088.4,1497.865288,1439.085382
3451,2024-07-22 19:00,268.617384,84088.4,248.9242299,266.8276407
3452,2024-07-22 20:00,5.5461429,84088.4,-53.7426206,12.51279897
3453,2024-07-22 21:00,0,84088.4,0,0
3454,2024-07-22 22:00,0,84088.4,0,0
3455,2024-07-22 23:00,0,84088.4,0,0
3456,2024-07-23 0:00,0,84088.4,0,0
3457,2024-07-23 1:00,0,84088.4,0,0
3458,2024-07-23 2:00,0,84088.4,0,0
3459,2024-07-23 3:00,0,84088.4,0,0
3460,2024-07-23 4:00,0,84088.4,0,0
3461,2024-07-23 5:00,14.97965145,84088.4,0,0
3462,2024-07-23 6:00,561.090591,84088.4,0,0
3463,2024-07-23 7:00,2620.39945,84088.4,1766.475448,2354.78487
3464,2024-07-23 8:00,4666.311,84088.4,3787.490896,4522.937536
3465,2024-07-23 9:00,6343.3849,84088.4,5843.55933,6280.0532
3466,2024-07-23 10:00,7484.8217,84088.4,6888.790388,7767.383341
3467,2024-07-23 11:00,7537.9551,84088.4,7611.353366,8087.58152
3468,2024-07-23 12:00,6907.4296,84088.4,8054.01107,7795.298433
3469,2024-07-23 13:00,6435.659,84088.4,7984.254216,7205.611698
3470,2024-07-23 14:00,6113.64727,84088.4,6572.624327,6260.99869
3471,2024-07-23 15:00,5569.05823,84088.4,5249.181992,5554.701392
3472,2024-07-23 16:00,4282.07933,84088.4,3829.215644,4331.383833
3473,2024-07-23 17:00,2491.72967,84088.4,2487.683655,2580.735528
3474,2024-07-23 18:00,1133.47667,84088.4,1270.838794,1153.708077
3475,2024-07-23 19:00,330.06367,84088.4,307.5088382,291.1081869
3476,2024-07-23 20:00,11.218,84088.4,129.3579804,22.22813876
3477,2024-07-23 21:00,0,84088.4,0,0
3478,2024-07-23 22:00,0,84088.4,0,0
3479,2024-07-23 23:00,0,84088.4,0,0
3480,2024-07-24 0:00,0,84088.4,0,0
3481,2024-07-24 1:00,0,84088.4,0,0
3482,2024-07-24 2:00,0,84088.4,0,0
3483,2024-07-24 3:00,0,84088.4,0,0
3484,2024-07-24 4:00,0,84088.4,0,0
3485,2024-07-24 5:00,13.39602015,84088.4,0,0
3486,2024-07-24 6:00,585.9748836,84088.4,0,0
3487,2024-07-24 7:00,2274.126503,84088.4,2170.750336,2244.586031
3488,2024-07-24 8:00,4534.671,84088.4,4396.74035,4675.587981
3489,2024-07-24 9:00,5938.2119,84088.4,6772.86331,6598.805857
3490,2024-07-24 10:00,8127.4613,84088.4,9226.832564,8269.362031
3491,2024-07-24 11:00,9601.321,84088.4,10774.66222,10434.54076
3492,2024-07-24 12:00,8345.215,84088.4,11047.98115,9841.771903
3493,2024-07-24 13:00,8750.45,84088.4,10801.23504,9273.361553
3494,2024-07-24 14:00,10121.94437,84088.4,9691.848716,10118.67771
3495,2024-07-24 15:00,8879.82695,84088.4,8160.319473,8809.475145
3496,2024-07-24 16:00,5762.243355,84088.4,6619.48763,6111.686286
3497,2024-07-24 17:00,4128.016025,84088.4,4093.141523,3805.349665
3498,2024-07-24 18:00,1800.77167,84088.4,1628.727258,1665.894274
3499,2024-07-24 19:00,418.81918,84088.4,185.9483821,356.5905489
3500,2024-07-24 20:00,11.25573,84088.4,-46.3661157,6.610716637
3501,2024-07-24 21:00,0,84088.4,0,0
3502,2024-07-24 22:00,0,84088.4,0,0
3503,2024-07-24 23:00,0,84088.4,0,0
3504,2024-07-25 0:00,0,84088.4,0,0
3505,2024-07-25 1:00,0,84088.4,0,0
3506,2024-07-25 2:00,0,84088.4,0,0
3507,2024-07-25 3:00,0,84088.4,0,0
3508,2024-07-25 4:00,0,84088.4,0,0
3509,2024-07-25 5:00,19.90526365,84088.4,0,0
3510,2024-07-25 6:00,763.874591,84088.4,0,0
3511,2024-07-25 7:00,2879.33965,84088.4,2412.534558,2729.542787
3512,2024-07-25 8:00,6092.996,84088.4,4722.390542,5857.781467
3513,2024-07-25 9:00,8478.1022,84088.4,6771.080421,8078.139534
3514,2024-07-25 10:00,10676.3967,84088.4,8826.778704,10112.58332
3515,2024-07-25 11:00,12236.415,84088.4,10153.98538,11476.79306
3516,2024-07-25 12:00,12491.237,84088.4,10584.67743,12183.40325
3517,2024-07-25 13:00,13109.1865,84088.4,10788.494,12005.28562
3518,2024-07-25 14:00,11667.34787,84088.4,9827.399392,10891.12907
3519,2024-07-25 15:00,10166.41633,84088.4,8239.057453,9407.254009
3520,2024-07-25 16:00,6631.70233,84088.4,6210.701473,6647.432394
3521,2024-07-25 17:00,3554.29867,84088.4,3992.259,3433.412488
3522,2024-07-25 18:00,1881.94667,84088.4,1719.394476,1632.612482
3523,2024-07-25 19:00,339.77667,84088.4,293.8991988,329.3904363
3524,2024-07-25 20:00,5.902,84088.4,47.60253034,23.30089187
3525,2024-07-25 21:00,0,84088.4,0,0
3526,2024-07-25 22:00,0,84088.4,0,0
3527,2024-07-25 23:00,0,84088.4,0,0
3528,2024-07-26 0:00,0,84088.4,0,0
3529,2024-07-26 1:00,0,84088.4,0,0
3530,2024-07-26 2:00,0,84088.4,0,0
3531,2024-07-26 3:00,0,84088.4,0,0
3532,2024-07-26 4:00,0,84088.4,0,0
3533,2024-07-26 5:00,23.50550865,84088.4,0,0
3534,2024-07-26 6:00,637.626591,84088.4,0,0
3535,2024-07-26 7:00,2776.79275,84088.4,1826.124864,2455.700699
3536,2024-07-26 8:00,6045.8256,84088.4,3133.309731,5424.973823
3537,2024-07-26 9:00,8505.7321,84088.4,4909.652668,7714.539356
3538,2024-07-26 10:00,11028.3213,84088.4,6322.144621,9779.963313
3539,2024-07-26 11:00,12011.337,84088.4,7056.326151,10613.24621
3540,2024-07-26 12:00,11641.0247,84088.4,7028.37137,10890.89023
3541,2024-07-26 13:00,10858.452,84088.4,7230.865588,10084.44242
3542,2024-07-26 14:00,9394.91837,84088.4,6978.539615,8677.957466
3543,2024-07-26 15:00,7846.66033,84088.4,6388.232714,7775.33025
3544,2024-07-26 16:00,4351.35203,84088.4,4810.220244,4664.679652
3545,2024-07-26 17:00,2875.61007,84088.4,2579.433743,2783.962933
3546,2024-07-26 18:00,1383.20967,84088.4,880.002868,1346.988611
3547,2024-07-26 19:00,295.90267,84088.4,-72.04771969,277.6405784
3548,2024-07-26 20:00,7.53867,84088.4,-141.8837351,4.959035467
3549,2024-07-26 21:00,0,84088.4,0,0
3550,2024-07-26 22:00,0,84088.4,0,0
3551,2024-07-26 23:00,0,84088.4,0,0
3552,2024-07-27 0:00,0,84088.4,0,0
3553,2024-07-27 1:00,0,84088.4,0,0
3554,2024-07-27 2:00,0,84088.4,0,0
3555,2024-07-27 3:00,0,84088.4,0,0
3556,2024-07-27 4:00,0,84088.4,0,0
3557,2024-07-27 5:00,7.007,84088.4,0,0
3558,2024-07-27 6:00,694.475,84088.4,0,0
3559,2024-07-27 7:00,2239.826,84088.4,2467.460189,2236.913698
3560,2024-07-27 8:00,4566.4582,84088.4,4135.842323,4512.656156
3561,2024-07-27 9:00,6951.1573,84088.4,6002.616872,6764.523006
3562,2024-07-27 10:00,9054.345,84088.4,8480.860766,8378.26369
3563,2024-07-27 11:00,10527.916,84088.4,8387.932248,9547.620895
3564,2024-07-27 12:00,11371.78,84088.4,8056.486606,10217.84152
3565,2024-07-27 13:00,10749.227,84088.4,8793.875426,10278.44723
3566,2024-07-27 14:00,10045.314,84088.4,8734.393454,9283.306317
3567,2024-07-27 15:00,7435.473,84088.4,7444.708716,7210.22198
3568,2024-07-27 16:00,5981.773,84088.4,5689.086693,5485.501367
3569,2024-07-27 17:00,3481.407,84088.4,3286.876976,3305.57015
3570,2024-07-27 18:00,1478.518,84088.4,1338.414914,1616.451126
3571,2024-07-27 19:00,263.456,84088.4,747.7868394,763.8744989
3572,2024-07-27 20:00,5.3,84088.4,917.9246301,457.0092038
3573,2024-07-27 21:00,0,84088.4,0,0
3574,2024-07-27 22:00,0,84088.4,0,0
3575,2024-07-27 23:00,0,84088.4,0,0
3576,2024-07-28 0:00,0,84088.4,0,0
3577,2024-07-28 1:00,0,84088.4,0,0
3578,2024-07-28 2:00,0,84088.4,0,0
3579,2024-07-28 3:00,0,84088.4,0,0
3580,2024-07-28 4:00,0,84088.4,0,0
3581,2024-07-28 5:00,14.814,84088.4,0,0
3582,2024-07-28 6:00,799.925,84088.4,0,0
3583,2024-07-28 7:00,3221.284,84088.4,2021.944209,3111.506794
3584,2024-07-28 8:00,6079.6658,84088.4,4848.172862,5912.903457
3585,2024-07-28 9:00,8674.901,84088.4,7713.22193,8107.637243
3586,2024-07-28 10:00,10884.6379,84088.4,11011.68904,10253.45184
3587,2024-07-28 11:00,12856.412,84088.4,11791.52386,12207.39705
3588,2024-07-28 12:00,12936.1134,84088.4,12234.59216,12695.03085
3589,2024-07-28 13:00,13482.583,84088.4,12467.20389,13078.86398
3590,2024-07-28 14:00,12224.3547,84088.4,11711.23697,11819.04205
3591,2024-07-28 15:00,9682.5973,84088.4,9793.949355,9659.011066
3592,2024-07-28 16:00,8008.0358,84088.4,7108.209659,7758.521862
3593,2024-07-28 17:00,4748.375,84088.4,4095.217185,4809.065744
3594,2024-07-28 18:00,1774.03599,84088.4,1591.611976,1822.36964
3595,2024-07-28 19:00,345.796,84088.4,21.08170175,374.4312196
3596,2024-07-28 20:00,5.917,84088.4,21.98392234,90.70448842
3597,2024-07-28 21:00,0,84088.4,0,0
3598,2024-07-28 22:00,0,84088.4,0,0
3599,2024-07-28 23:00,0,84088.4,0,0
3600,2024-07-29 0:00,0,84088.4,0,0
3601,2024-07-29 1:00,0,84088.4,0,0
3602,2024-07-29 2:00,0,84088.4,0,0
3603,2024-07-29 3:00,0,84088.4,0,0
3604,2024-07-29 4:00,0,84088.4,0,0
3605,2024-07-29 5:00,4.4645,84088.4,0,0
3606,2024-07-29 6:00,609.1758,84088.4,0,0
3607,2024-07-29 7:00,2951.4635,84088.4,2400.782435,2680.66393
3608,2024-07-29 8:00,6426.8141,84088.4,5260.635298,6051.294588
3609,2024-07-29 9:00,8752.501,84088.4,8120.851808,8568.938102
3610,2024-07-29 10:00,10082.226,84088.4,10377.84449,10186.43118
3611,2024-07-29 11:00,10406.7163,84088.4,11504.27478,10881.3204
3612,2024-07-29 12:00,11362.4918,84088.4,12229.92489,11601.2276
3613,2024-07-29 13:00,12209.502,84088.4,12082.59514,12091.9928
3614,2024-07-29 14:00,11160.726,84088.4,10914.13806,11214.09475
3615,2024-07-29 15:00,8889.942,84088.4,9173.266981,9249.118814
3616,2024-07-29 16:00,7010.1248,84088.4,7256.890651,7086.773218
3617,2024-07-29 17:00,4349.569,84088.4,4516.160611,4372.755488
3618,2024-07-29 18:00,1649.17,84088.4,1772.151045,1646.63434
3619,2024-07-29 19:00,276.746,84088.4,166.5930123,216.8165713
3620,2024-07-29 20:00,2.502,84088.4,-177.6681443,-7.003306998
3621,2024-07-29 21:00,0,84088.4,0,0
3622,2024-07-29 22:00,0,84088.4,0,0
3623,2024-07-29 23:00,0,84088.4,0,0
3624,2024-07-30 0:00,0,84088.4,0,0
3625,2024-07-30 1:00,0,84088.4,0,0
3626,2024-07-30 2:00,0,84088.4,0,0
3627,2024-07-30 3:00,0,84088.4,0,0
3628,2024-07-30 4:00,0,84088.4,0,0
3629,2024-07-30 5:00,7.158,84088.4,0,0
3630,2024-07-30 6:00,566.328,84088.4,0,0
3631,2024-07-30 7:00,2777.0861,84088.4,2453.858489,2706.49071
3632,2024-07-30 8:00,5893.7211,84088.4,5474.461905,5879.163336
3633,2024-07-30 9:00,8381.062,84088.4,8234.499683,8533.946517
3634,2024-07-30 10:00,10655.952,84088.4,10827.16363,10571.90718
3635,2024-07-30 11:00,11808.3035,84088.4,12152.37891,11899.74876
3636,2024-07-30 12:00,12510.5559,84088.4,12376.32875,12446.44344
3637,2024-07-30 13:00,12970.1756,84088.4,11960.50259,12980.29631
3638,2024-07-30 14:00,12201.593,84088.4,11030.92474,11826.47736
3639,2024-07-30 15:00,10419.307,84088.4,9593.43728,10327.8676
3640,2024-07-30 16:00,8240.564,84088.4,7906.616009,8031.985944
3641,2024-07-30 17:00,5140.7702,84088.4,5094.896427,5093.137658
3642,2024-07-30 18:00,1987.138,84088.4,2165.109641,1979.594389
3643,2024-07-30 19:00,320.626,84088.4,170.0777435,278.0384046
3644,2024-07-30 20:00,6.76,84088.4,-108.4925222,11.79776149
3645,2024-07-30 21:00,0,84088.4,0,0
3646,2024-07-30 22:00,0,84088.4,0,0
3647,2024-07-30 23:00,0,84088.4,0,0
3648,2024-07-31 0:00,0,84088.4,0,0
3649,2024-07-31 1:00,0,84088.4,0,0
3650,2024-07-31 2:00,0,84088.4,0,0
3651,2024-07-31 3:00,0,84088.4,0,0
3652,2024-07-31 4:00,0,84088.4,0,0
3653,2024-07-31 5:00,6.801,84088.4,0,0
3654,2024-07-31 6:00,575.888,84088.4,0,0
3655,2024-07-31 7:00,2977.727,84088.4,2931.728455,2880.054093
3656,2024-07-31 8:00,6549.8278,84088.4,6535.664358,6633.298194
3657,2024-07-31 9:00,10051.1844,84088.4,9750.256299,9936.85701
3658,2024-07-31 10:00,12390.674,84088.4,12033.30188,12129.56253
3659,2024-07-31 11:00,13731.889,84088.4,13336.3023,13348.68163
3660,2024-07-31 12:00,14228.22,84088.4,13904.58091,14092.53327
3661,2024-07-31 13:00,14013.289,84088.4,13607.65298,13964.97896
3662,2024-07-31 14:00,12803.707,84088.4,12667.57541,12757.71456
3663,2024-07-31 15:00,11401.499,84088.4,11027.13613,11167.25885
3664,2024-07-31 16:00,8975.761,84088.4,8865.430756,8923.680523
3665,2024-07-31 17:00,5101.369,84088.4,5227.908233,5227.152748
3666,2024-07-31 18:00,1818.888,84088.4,1657.463878,1774.978511
3667,2024-07-31 19:00,292.292,84088.4,-109.1277533,233.6443078
3668,2024-07-31 20:00,6.588,84088.4,-163.3756743,-25.70362478
3669,2024-07-31 21:00,0,84088.4,0,0
3670,2024-07-31 22:00,0,84088.4,0,0
